,"30% Minimum System Storage (GL), 40% Total Cost ($ million), 30% Total Spill Volume (GL) Distance","60% Minimum System Storage (GL), 30% Total Cost ($ million), 10% Total Spill Volume (GL) Distance","20% Minimum System Storage (GL), 50% Total Cost ($ million), 30% Total Spill Volume (GL) Distance","33% Minimum System Storage (GL), 33% Total Cost ($ million), 33% Total Spill Volume (GL) Distance"
257,0.7102026969297959,0.9727636075208435,0.6222795671635222,0.718032152896512
258,0.68612755554987,0.9495120219068699,0.5939681415622389,0.6979896957789324
259,0.7830199561941833,0.5464909688708495,0.8462950594326435,0.7600919271997715
260,0.25734354241936735,0.34449045705177483,0.22021124829531763,0.27078632878950726
261,0.8789137703689315,0.6880318042039892,0.9853566931670792,0.805709701184081
262,0.6734078138001072,1.001317071582015,0.5354895285411331,0.7072672256323047
263,1.2064853773231627,0.7326503040281981,1.318965185795853,1.1700442876807768
264,0.560896042558932,0.6457196113085033,0.5631487747362474,0.536008836775766
265,0.7124341966763797,0.9174185449077965,0.6600298799582869,0.7039379328072525
266,0.7853690973213513,0.5546237861406523,0.8566227767606145,0.75434758852249
267,0.6795810223421169,0.9747597853138551,0.5638521255789417,0.7032669356476925
268,0.9729694137134317,0.6304665659873111,1.060991987319952,0.9421206696954617
269,0.696985746529877,0.9201128789594556,0.6290622574203442,0.6977620753515349
270,0.5689239879913753,0.6430560641051941,0.574266244411846,0.5433303086746741
271,0.6890940946023001,0.9349569884220758,0.6054888511799481,0.6978415386394505
272,0.7871547198737897,0.5481587073060024,0.8611861520553497,0.7550745099779497
273,0.41916870850759663,0.6436093462396218,0.3278680864821634,0.446377432292594
274,0.2796473081541022,0.37157065302377623,0.24425181282195338,0.29048845313627636
275,0.5215579960657546,0.4322948885981605,0.5458585927402597,0.5115676954637987
276,0.2622831110948004,0.384010814789653,0.20784516517301263,0.28321769316495976
277,1.0691081533791147,0.689165199920255,1.1869100308860894,1.0150605803866537
278,0.8575750656861769,0.5628286514486082,0.9330893465952846,0.832300582410989
279,0.8261064110194343,0.686628011838444,0.9261685844947745,0.7503702509883095
280,1.2123606162107077,0.7339265550005115,1.3258803601142857,1.1755918151402338
281,0.29453818543351923,0.34567879691159353,0.2780731468387711,0.2971274882993954
282,0.2689739523387516,0.32912754046851145,0.24145936144611446,0.279338319276924
