NPI2 Threshold,NPI2 Flow Threshold,NPI Threshold,NPI Flow Threshold,Brisbane to Nth Pine Threshold,Brisbane to Nth Pine Flow Threshold,Maroochy to Baroon Threshold,Ewen Maddock to Baroon Threshold,EPI Threshold,EPI Flow Threshold,SPI Threshold,SPI Flow Threshold,PRW Threshold,Desalination 1/3 Production Threshold,Desalination 2/3 Production Threshold,Desalination Full Production Threshold,Total Spill Volume (GL),Minimum System Storage (GL),Total Cost ($ million),Switching Cost ($ million),Pumping Cost ($ million),Desalination Cost ($ million),Treatment Cost ($ million),PRW Cost ($ million),Desalination Total Production Volume (GL),PRW Inflow (GL),Two Way Pipeline Flow (GL),Total Switch Count,Brisbane to Nth Pine Switch Count,EPI Switch Count,Ewen to Baroon Switch Count,Maroochy to Baroon Switch Count,NPI2 Switch Count,NPI Switch Count,SPI Switch Count,Environmental Flow Deficit,Total Volumetric Reliability
0.981758006,0.9332965517,0.9793816981,0.8904301316,0.0189743883,0.0029944147,0.9724204916,0.9244751605,0.5842343569,0.3580822414,0.8745383154,0.0344480494,0.6853742972,0.1348017218,0.9973821249,0.0770014235,422.185664632,402.297532865,5423.53212072,0.12,29.3847184618,227.705895094,4514.28407804,652.03742912,320.57256,0.232,0.189897,3,0,0,1,1,1,0,0,37521.9660378,0.9200585038
0.9331235838,0.9530731233,0.9783312726,0.9779132704,0.6594761355,0.0003279867,0.9645698707,0.8278243985,0.0154493124,0.9467329542,0.8298244658,0.0340920146,0.8664951445,0.743085737,0.2109202081,0.1123014229,366.131838052,383.427438281,5333.39271415,0.2,30.0393805312,130.06084513,4521.05505937,652.03742912,175.9989,0.232,0.189897,5,0,0,3,1,1,0,0,36288.0376895,0.917094943
0.8363100497,0.7644881407,0.9750913073,0.9891722202,0.1184793474,0.7654813147,0.7105187282,0.9575130367,0.1534642944,0.8509989409,0.1515529202,0.8057862182,0.4631854468,0.0553110133,0.1275322919,0.0904060706,304.755687064,164.96031808,5290.60203615,0.2,51.7130290813,65.9141325528,4520.73744539,652.03742912,102.96062,0.232,0.349897,5,0,0,1,3,1,0,0,36543.1598438,0.9380725434
0.835733249,0.8684025603,0.9809814577,0.9995359117,0.965447518,0.0159853672,0.8908344288,0.9128916325,0.744456212,0.5125710078,0.8552552565,0.0455190226,0.7836672495,0.415711315,0.9069896816,0.6638621941,489.269697144,438.928946307,5529.06975417,0.2,32.2703503264,338.18947932,4506.37249541,652.03742912,485.716,0.232,0.189897,5,0,0,1,1,3,0,0,36332.87817,0.9211997909
0.9746543199,0.9989657469,0.8969114596,0.9560869388,0.0896255657,0.3948375423,0.9994522129,0.8997405116,0.1540099834,0.437106691,0.560975888,0.0127433281,0.0219403791,0.0226049624,0.0027275588,0.0773525218,317.601454444,232.938320337,5189.73608742,0.12,28.2249547406,1.2114728472,4508.14223071,652.03742912,14.57148,0.0,0.349897,3,0,0,1,1,1,0,0,36605.8868597,0.8722866361
0.9244261319,0.9892744987,0.9063336215,0.873082819,0.1338975972,0.409390686,0.9644353348,0.9003751722,0.1552059245,0.4064712005,0.0069620108,0.5782797139,0.2685000746,0.0371138079,0.1163011578,0.0349016649,305.516204859,155.859174306,5277.7592488,0.12,51.3807181088,52.0672850712,4522.1538165,652.03742912,83.27928,0.232,0.349897,3,0,0,1,1,1,0,0,36935.5432151,0.9388026376
0.756566748,0.880736108,0.9744730556,0.0098617999,0.2702764003,0.0118344292,0.9156109772,0.7919076711,0.2414839669,0.0033579934,0.4008435458,0.0096207295,0.0205935696,0.006730633,0.0001728696,0.1401008697,341.629703124,329.585189213,5172.85319176,0.28,18.4990876565,1.2114728472,4500.82520214,652.03742912,14.57148,0.0,0.118172,7,0,0,3,1,3,0,0,38492.7732652,0.8267373633
0.9129477769,0.7821858173,0.9933788464,0.9965573322,0.0663857556,0.0067797364,0.8655398524,0.9954733729,0.0953924756,0.8709138532,0.8049161536,0.0016428974,0.6787166523,0.6457944601,0.5102501423,0.3234736144,502.404067271,420.404056466,5474.61203098,0.12,24.9346359763,292.394047638,4505.12591824,652.03742912,417.3939,0.232,0.189897,3,0,0,1,1,1,0,0,36314.6169497,0.9032879162
0.9989653572,0.9444314635,0.9131964051,0.3038742657,0.5475374136,0.2969388361,0.7569871821,0.8935832324,0.7298831391,0.9116304439,0.8666838841,0.0068573182,0.4919115221,0.047663511,0.042797994,0.0118087984,322.062871569,247.988503385,5205.37780342,0.2,27.0648981337,1.2114728472,4524.86400332,652.03742912,14.57148,0.232,0.349897,5,0,0,1,3,1,0,0,38837.5610837,0.9345660635
0.9730946718,0.8552370956,0.9651258959,0.9820626673,0.6001539552,0.040507462,0.8881284355,0.8042868478,0.421164165,0.4664988833,0.2716963997,0.0156512027,0.9967126066,0.0722415109,0.4616916225,0.5479428248,496.605845109,428.533516944,5502.63377898,0.2,26.0525974459,318.4432325,4505.90051992,652.03742912,458.10786,0.232,0.349897,5,0,0,3,1,1,0,0,36285.5823752,0.9274042654
0.5708682614,0.7795792758,0.8768360393,0.019994952,0.6006245608,0.0012433868,0.9263267336,0.9240955814,0.6923135419,0.8497991598,0.3384043447,0.3159630058,0.4488148358,0.1321824786,0.1225393786,0.0652829149,322.583720584,280.38404113,5233.20326636,0.12,44.1522841967,1.5352326192,4535.35832043,652.03742912,14.97048,0.232,0.144897,3,0,0,1,1,1,0,0,37560.3813861,0.9477677022
0.9975151286,0.812964651,0.8889167369,0.8354598866,0.3277006921,0.6658491199,0.9390352575,0.9811880519,0.7615780984,0.8450199219,0.9964598166,0.3345498199,0.7569023767,0.1845066709,0.0352910708,0.0683991628,310.306936145,170.337230642,5280.49104754,0.12,49.1954882467,57.2219134032,4521.91621677,652.03742912,83.59848,0.232,0.349897,3,0,0,1,1,1,0,0,36973.8776747,0.9382985038
0.9420669215,0.8311619644,0.9793816981,0.996338933,0.2426716527,0.042657922,0.978253289,0.8649309723,0.6717078938,0.763426821,0.8623559366,0.0149934019,0.4902106093,0.0678019452,0.7419872515,0.3028143398,476.086169337,421.163743201,5482.02629245,0.12,26.188498608,295.714410247,4507.96595447,652.03742912,422.22712,0.232,0.349897,3,0,0,1,1,1,0,0,36321.4577925,0.9283083672
0.9774474136,0.9928792294,0.9725945558,0.892290399,0.2482237675,0.0244799579,0.8460951165,0.9530071413,0.1022233676,0.4602356089,0.145647896,0.0001752647,0.7441040866,0.1391857128,0.1387085156,0.2260610599,352.882014286,365.204777173,5262.92517999,0.36,24.6422958205,63.4029231108,4522.48253194,652.03742912,101.52422,0.232,0.189897,9,0,0,1,7,1,0,0,37316.4474635,0.9107861308
0.7952871423,0.8142660404,0.2885443553,0.0660462454,0.5414903507,0.000407388,0.9877105619,0.8670440678,0.3878337216,0.0072509213,0.0862966195,0.0208409218,0.00754966,0.1308320885,0.1201381125,0.0435644064,341.242839102,311.793294132,5173.5141291,0.32,18.9879279646,1.2114728472,4500.95729917,652.03742912,14.57148,0.0,0.105173,8,0,0,3,1,3,1,0,42091.9466983,0.8301136297
0.947502654,0.767549414,0.7395269776,0.5905355511,0.3941442151,0.0014780246,0.9749860519,0.8949060009,0.5312895867,0.8723500277,0.1094506887,0.7337216131,0.9069972972,0.181564283,0.2765872297,6.76670682653e-05,313.06400667,315.684196523,5371.16053253,0.16,47.7349659412,145.964479836,4525.26365764,652.03742912,210.13734,0.232,0.211898,4,0,0,1,1,1,1,0,39510.1107614,0.9498164279
0.981758006,0.7918082818,0.9793816981,0.9312559463,0.0348599761,0.0029944147,0.6923066521,0.9691532741,0.8030012885,0.3107116156,0.7343986565,0.0080204215,0.9164208814,0.1348017218,0.9105149663,0.1678676598,455.824024889,406.363311692,5414.73133894,0.2,24.2254559736,227.705895094,4510.56255875,652.03742912,320.57256,0.232,0.189897,5,0,0,1,3,1,0,0,36128.4236334,0.905119957
0.9988747453,0.9621730164,0.9935299547,0.996238079,0.2296787521,0.0477682641,0.6910593467,0.9005661592,0.7856601875,0.6131228118,0.7817042423,0.0039477769,0.9209043376,0.0858149645,0.687834334,0.3214889709,478.327456843,423.241776795,5487.68833607,0.2,26.3427325467,301.401955109,4507.7062193,652.03742912,430.72848,0.232,0.349897,5,0,0,1,3,1,0,0,36432.1385243,0.9305439214
0.9920587009,0.7671584779,0.9155064251,0.642812971,0.4005095721,0.0234806757,0.8843767824,0.9175806512,0.1029128603,0.2985407661,0.0957028947,0.6195288784,0.8420877371,0.0539286041,0.0265923789,0.1831086473,315.739528525,296.221888806,5325.81325994,0.12,46.2567179821,99.0199851312,4528.37912771,652.03742912,151.32208,0.232,0.144897,3,0,0,1,1,1,0,0,39347.842795,0.9501854357
0.796542147,0.9997755915,0.9726325954,0.3070264647,0.3832246666,6.95527244511e-05,0.5544578928,0.7876516293,0.5596414097,0.5171899338,0.2500046098,0.7934940461,0.2868341098,0.0147445458,0.1796328031,0.0153417332,318.448861645,285.932742067,5300.05643415,0.28,46.5003528763,71.4173014296,4529.82135073,652.03742912,109.42176,0.232,0.144897,7,0,0,3,1,3,0,0,37529.7661517,0.9471415165
0.9807243692,0.76894841,0.9991957048,0.9626544476,0.763515781,0.0007829216,0.9853459325,0.9445701747,0.5227342442,0.4307424048,0.7144998238,0.0338093438,0.638366337,0.24369946,0.083484948,0.2277860387,355.852902785,371.181447238,5294.41904447,0.12,29.8846021798,89.054460264,4523.3225529,652.03742912,134.33,0.232,0.189897,3,0,0,1,1,1,0,0,36447.9496836,0.9174402872
0.8287569154,0.9992612153,0.9331945695,0.8782281038,0.4670641854,0.0334923977,0.9552000499,0.6446943671,0.171323404,0.4173039324,0.7063242705,0.0121963276,0.7270316215,0.0543398812,0.0063829456,0.0110406872,339.182891443,344.032028526,5207.24685299,0.28,25.1642811727,1.2114728472,4528.55366985,652.03742912,14.57148,0.232,0.349897,7,0,0,3,1,3,0,0,37075.5350924,0.9258841922
0.8490481657,0.9197881558,0.9333851925,0.9683975248,0.1458944188,0.6565926612,0.8210998897,0.8709378179,0.3059633378,0.7726521609,0.0945873966,0.3868103957,0.7928802334,0.1095726399,0.0491609017,0.0014882746,308.808638836,147.585538131,5249.46177343,0.2,49.8749197282,23.4213932064,4523.92803138,652.03742912,41.94288,0.232,0.349897,5,0,0,1,3,1,0,0,36416.5507667,0.9383114367
0.834987066,0.2867557235,0.9836598159,0.4968849403,0.2426716527,0.0110012727,0.7545507499,0.8853281864,0.8344981984,0.3161092792,0.7817042423,0.6048091139,0.5604412643,0.0362949616,0.8794587344,0.1208337713,325.536834892,349.193487594,5445.72226956,0.36,45.9439242673,227.705895094,4519.67502108,652.03742912,320.57256,0.232,0.144897,9,0,2,1,3,3,0,0,37748.0120898,0.9479633545
0.8029701352,0.8358216444,0.8936275478,0.3144842659,0.2426885308,0.0010084878,0.9791452939,0.9999099125,0.710794422,0.869981895,0.8646784434,0.2969312581,0.4919115221,0.0722208683,0.1225393786,0.0652829149,323.116588095,281.586839373,5232.40885134,0.2,43.8018845464,1.2114728472,4535.15806483,652.03742912,14.57148,0.232,0.144897,5,0,0,1,1,3,0,0,38869.583747,0.9478595422
0.9732288456,0.6951685696,0.9732409629,0.9240510589,0.0848147302,0.0486636084,0.7511645182,0.7318696765,0.0704206602,0.8791108801,0.0798805149,0.0375051221,0.6846757488,0.902135918,0.1291388128,0.0912077685,336.99397037,374.62403954,5326.08660119,0.28,30.3112109773,119.448541582,4524.00941951,652.03742912,160.28628,0.232,0.349897,7,0,0,3,3,1,0,0,36301.6111235,0.9405135568
0.8578040641,0.8769519549,0.6196291342,0.9989493467,0.1386943118,0.5289947183,0.9943803816,0.9407365107,0.1004170064,0.9893873732,0.0094919493,0.385955305,0.7262079577,0.0375323771,0.146031681,0.024390062,308.002107066,184.34762054,5299.33283285,0.12,49.9511257988,77.2471140504,4519.97716388,652.03742912,117.29802,0.232,0.349897,3,0,0,1,1,1,0,0,36369.4410352,0.9381554178
0.9502232575,0.935267548,0.998445159,0.999998561,0.2314694064,0.0718710251,0.9164085658,0.832739802,0.5687935826,0.8204644917,0.2380462298,0.0037440037,0.8003769637,0.6560059243,0.4108388575,0.0219719679,414.376695645,398.783634747,5405.07168111,0.2,26.8065712856,211.28350357,4514.74417713,652.03742912,296.2575,0.232,0.349897,5,0,0,3,1,1,0,0,36402.7564403,0.9358637516
0.9978944238,0.7822154454,0.9523989223,0.9827650729,0.8278030853,0.0196927317,0.8084693662,0.9531661592,0.6672380554,0.6629814861,0.6139120229,0.0225068967,0.876190248,0.002950202,0.5875003147,0.3952101132,520.289920652,429.703054292,5501.15211706,0.2,25.2348301855,320.340269382,4503.33958837,652.03742912,459.0362,0.232,0.189897,5,0,0,1,3,1,0,0,36351.9367338,0.9047492668
0.9732245246,0.9540703538,0.9696892631,0.9984923263,0.986090811,0.0151900979,0.8832099946,0.8567637656,0.0866974449,0.8072384401,0.5351165379,0.0040707001,0.8997726286,0.0851651186,0.7168035985,0.3032141794,504.45582943,422.513393596,5477.44820597,0.12,24.9601654849,295.411881265,4504.9187301,652.03742912,421.77492,0.232,0.189897,3,0,0,1,1,1,0,0,36325.0539997,0.9032753902
0.7854244962,0.9867990246,0.9137263538,0.9998975513,0.0013776784,0.0018202641,0.9875195166,0.9368455203,0.8638745054,0.1938596583,0.6838900371,0.0010876067,0.0093473052,0.0619260736,0.2264125044,0.1112058877,360.890844587,362.052143743,5226.2081639,0.28,24.2060931267,50.2067065752,4499.47793508,652.03742912,80.76558,0.0,0.180172,7,0,2,1,1,3,0,0,36371.661415,0.817023233
0.8067563464,0.9515007667,0.8278223649,0.9458018723,0.0538083106,5.97694921135e-05,0.9985850403,0.7966880312,0.166387984,0.5568412257,0.4516559903,4.49558620313e-06,0.7896525336,0.0527131079,0.0073127801,0.1464880974,353.66879562,350.798323734,5207.10664692,0.32,26.8609300564,1.2114728472,4526.6768149,652.03742912,14.57148,0.232,0.211898,8,0,0,3,1,3,1,0,36999.0133945,0.9123708183
0.9790030316,0.6450714217,0.9793816981,0.9966336513,0.1394996373,0.0025026994,0.8270220695,0.9460924898,0.7899313367,0.4143135822,0.924305052,0.0918695565,0.5343723002,0.149667618,0.775634006,0.7448029651,446.301263522,436.506369298,5536.30531205,0.2,37.3897190764,338.18947932,4508.48868454,652.03742912,485.716,0.232,0.189897,5,0,0,1,3,1,0,0,36320.8805477,0.9294610626
0.7779988544,0.9995212197,0.9982196055,0.9998001733,0.6261160921,0.0092293439,0.853602805,0.8484978416,0.26284473,0.4686859437,0.4435531448,0.0305281911,0.9771042203,0.0276865279,0.677500024,0.2079598753,444.359671045,412.353754301,5424.65487464,0.2,28.760170898,231.094219692,4512.56305493,652.03742912,325.6372,0.232,0.189897,5,0,0,1,1,3,0,0,36409.7261028,0.91264433
0.8611920326,0.9680752978,0.7737341437,0.1136311719,0.6288802561,0.0028966028,0.7018992545,0.9334199015,0.3184929012,0.5199158474,0.3451160703,0.0006164914,0.4673456054,0.1789060167,0.0047035472,0.1827003887,326.401356956,345.76200726,5222.53451059,0.28,23.1526480026,21.695897118,4525.36853635,652.03742912,43.2117,0.232,0.144897,7,0,0,1,3,3,0,0,38141.3143591,0.9169576606
0.8773728436,0.9645002976,0.8900849339,0.9971186398,0.1075638363,0.0126954494,0.9344835477,0.947299998,0.1183637027,0.8056871172,0.5378204931,0.0297249476,0.8062127202,0.7024711144,0.3737086684,0.0697340775,425.237610709,400.243221948,5401.68839272,0.16,30.2508209151,204.406256578,4514.8338861,652.03742912,286.07502,0.232,0.211898,4,0,0,1,1,1,1,0,35602.4774475,0.9212349104
0.9269164215,0.8447356968,0.8857688326,0.9848633158,0.357088441,0.3622361962,0.8229942425,0.752559421,0.1365597901,0.4846367075,0.4176069365,0.6538970449,0.4365472442,0.0053131911,0.1210777977,0.0740114993,308.854531156,160.018440287,5276.22394644,0.28,51.5750754813,49.4624751768,4522.86896666,652.03742912,79.7601,0.232,0.349897,7,0,0,3,3,1,0,0,36369.3743359,0.9410217989
0.7779988544,0.9996535651,0.9982196055,0.999224033,0.0937833398,0.0051646961,0.8972926358,0.8484978416,0.1608676346,0.4686859437,0.4588116193,0.015352824,0.0404238458,0.0233328617,0.6680995962,0.2065570981,462.892209314,407.440816107,5410.00065655,0.2,24.9369477543,233.635463141,4499.19081653,652.03742912,329.43568,0.232,0.189897,5,0,0,1,1,3,0,0,36418.029291,0.8619603053
0.8928625472,0.6312502226,0.8123912428,0.9765015481,0.2763935148,0.9456166545,0.69637115,0.9122775341,0.3206794072,0.6609873581,0.026642946,0.3805415437,0.8482140363,0.1416721626,0.103115187,0.1253893783,310.413606122,190.428386996,5308.20527557,0.2,49.7810819608,86.930637528,4519.25612696,652.03742912,132.69144,0.232,0.349897,5,0,0,1,3,1,0,0,36476.8525898,0.9379768075
0.90819571,0.905387893,0.8671963145,0.9965567328,0.0165625733,0.0033316494,0.7328767661,0.9978856024,0.1007334079,0.9360376293,0.2024015106,6.10064992441e-05,0.7920053488,0.9439553262,0.0311068882,0.2191012901,401.659574945,390.276367855,5340.26780673,0.28,26.9881779337,143.766400487,4517.19579919,652.03742912,196.46494,0.232,0.213897,7,0,0,1,4,1,1,0,36690.3303194,0.9120796939
0.9367623312,0.7825087247,0.930660721,0.9931985856,0.1787730644,0.0374800599,0.9953873035,0.8241469467,0.0895279236,0.7798295154,0.8268102291,0.0041655538,0.60714475,0.9216522957,0.0791536623,0.2006636951,373.968636035,385.913713369,5331.51814264,0.2,25.9959066099,133.224668548,4520.06013837,652.03742912,180.78158,0.232,0.349897,5,0,0,3,1,1,0,0,36400.3983464,0.9252790157
0.9069200665,0.9736251818,0.8501634092,0.9975746846,0.8082516532,0.0035082049,0.8415566626,0.873229149,0.3937365105,0.7616991195,0.8563996925,0.03255228,0.62009526,0.0157081846,0.872207885,0.0915187501,433.44243012,410.673863087,5425.63794661,0.24,31.6676586104,227.705895094,4513.98696379,652.03742912,320.57256,0.232,0.211898,6,0,0,1,3,1,1,0,36871.5736069,0.9241061519
0.9992114199,0.9377835869,0.9269181044,0.9515233809,0.2176706807,0.004257315,0.9901034405,0.9541679629,0.2557708548,0.797102515,0.3168788222,0.010157125,0.7636436606,0.5561734764,0.0916406884,0.1017328406,377.854390904,376.570447815,5309.93140772,0.12,24.7534028348,114.074129366,4518.94644639,652.03742912,153.66288,0.232,0.189897,3,0,0,1,1,1,0,0,36621.6329431,0.9046729281
0.9043518658,0.5812425596,0.8846085204,0.9888210078,0.6177526814,0.0524473696,0.8578995351,0.95411147,0.1160033755,0.8030745938,0.9289771389,0.0694027017,0.9876413758,0.1179808113,0.4037625312,0.7917418997,439.249198328,436.343995128,5534.90851423,0.12,35.9222302218,338.18947932,4508.63937557,652.03742912,485.716,0.232,0.349897,3,0,0,1,1,1,0,0,36360.9188027,0.9445341711
0.9600111867,0.8943698085,0.8905376141,0.9569956222,0.9186685433,0.3698985876,0.7320706242,0.8728590433,0.2613446322,0.2600204338,0.3117303636,0.7294753491,0.5926727449,0.0394787707,0.30507655,0.1972513237,309.646967245,256.782005703,5433.61761753,0.2,50.8414672652,219.842393996,4510.69632715,652.03742912,317.00018,0.232,0.349897,5,0,0,1,3,1,0,0,36399.4259557,0.9414385923
0.902680262,0.9993859947,0.903971813,0.0023376546,0.4144160566,0.0006253312,0.9385151388,0.7453662413,0.6685252727,0.5804038304,0.263980967,0.4710047532,0.2343098482,0.1334393857,0.1315874575,0.020763934,315.762223296,270.809555358,5240.89706627,0.2,46.5098015957,8.2076528016,4533.94218275,652.03742912,23.70858,0.232,0.144897,5,0,0,3,1,1,0,0,39052.6377041,0.9465704008
0.9943062644,0.8248340304,0.963331375,0.9690294618,0.3248356543,0.0370871911,0.8881284355,0.9253337738,0.2176085505,0.7699614936,0.2716963997,0.0026686758,0.999874414,0.2538356448,0.4616916225,0.5479428248,500.02144379,428.247578604,5502.28529796,0.12,25.8903944241,318.258688138,4505.97878628,652.03742912,457.84984,0.232,0.349897,3,0,0,1,1,1,0,0,36469.1796287,0.9259936291
0.7880269448,0.6168137056,0.9332358504,0.4888093814,0.365920203,0.0313462066,0.8838161919,0.9608805122,0.2479950715,0.3243821894,0.7089890732,0.4423439525,0.8229689005,0.3085569648,0.1922955119,0.0047315007,315.287169337,303.789362269,5346.1499565,0.2,46.3541742767,119.386736801,4528.17161631,652.03742912,168.74508,0.232,0.144897,5,0,0,1,1,3,0,0,38835.2781541,0.954077298
0.8214329945,0.9587815975,0.9814165124,0.9996700936,0.8006331964,0.0031331376,0.7028273147,0.99582571,0.1829317161,0.7373521553,0.486997443,0.0616311596,0.9707862311,0.0791742195,0.7075701628,0.3338144202,450.032750657,424.122128107,5499.90429686,0.28,34.0996019359,303.701175372,4509.78609044,652.03742912,434.1652,0.232,0.189897,7,0,0,1,3,3,0,0,36397.3289544,0.9246478025
0.7854244962,0.9867990246,0.9137263538,0.9998975513,0.0121613455,0.0018202641,0.9757564162,0.9368455203,0.7878718612,0.0247492922,0.6838900371,0.0023319287,0.0093473052,0.0619260736,0.2264125044,0.1123697131,370.016632723,362.068245604,5219.95094253,0.2,20.8538806522,50.3307451416,4496.52888762,652.03742912,80.93316,0.0,0.163172,5,0,0,1,1,3,0,0,36385.9103884,0.8107136855
0.9743736422,0.831056545,0.6795159333,0.9723194473,0.3104811361,0.6658491199,0.9645827572,0.9491860973,0.1114984803,0.5964443438,0.9964598166,0.0043505648,0.7964969536,0.1373735098,0.0182661181,0.0459954965,314.529559937,243.739987495,5208.94473721,0.12,28.3200402591,6.2621252904,4522.20514254,652.03742912,20.79588,0.232,0.349897,3,0,0,1,1,1,0,0,36384.4295353,0.9272191158
0.9971960921,0.2064417619,0.8823110465,0.5643756696,0.0492763008,0.0156291583,0.791375494,0.9634281093,0.211719088,0.2997968157,0.0922896128,0.557277432,0.8229689005,0.0555977269,0.3076719186,0.0364688816,317.174271453,320.447764115,5382.8896183,0.2,45.8822357528,160.476992105,4524.29296133,652.03742912,229.7442,0.232,0.144897,5,0,0,1,3,1,0,0,38220.7693603,0.9479312164
0.9490073942,0.935267548,0.9269181044,0.9999943322,0.2176706807,0.0041644496,0.9901034405,0.9503960752,0.1737028999,0.797102515,0.3235068636,0.0059121149,0.7636436606,0.5336822797,0.1037670177,0.0937667808,379.097526721,377.732876257,5306.71246194,0.12,24.9586097916,110.642275783,4518.95414724,652.03742912,149.43348,0.232,0.189897,3,0,0,1,1,1,0,0,36331.2813256,0.903267643
0.8969862879,0.9992612153,0.9700811391,0.999898499,0.4670641854,0.0334923977,0.9432895132,0.984339809,0.1001981631,0.4173039324,0.6221738795,0.0121963276,0.5941883473,0.0743432515,0.0219213615,0.0243243967,346.214144335,354.364948209,5207.54745048,0.12,25.8041123802,1.2114728472,4528.37443613,652.03742912,14.57148,0.232,0.349897,3,0,0,1,1,1,0,0,36361.0000138,0.9222063651
0.9282357369,0.995845223,0.9753945218,0.9290635185,0.411239489,0.5660801091,0.9714939715,0.9720854921,0.2311700441,0.4247008248,0.6291229949,0.0782287017,0.4803848138,0.0379482477,0.0659245088,0.0065921701,314.298570915,231.906309248,5214.52775801,0.12,35.964002107,1.2114728472,4525.19485393,652.03742912,14.57148,0.232,0.349897,3,0,0,1,1,1,0,0,36498.5528822,0.9374073652
